ルミカイト to アヌビス, maxgen = 2
	Gen:T-01 ブルフェルノ(790) = ブルフェルノ(790) + オコチョ(800)
	Gen:T-01 ブルフェルノ(790) = フラリーナ(780) + ブルフェルノ(790)
	Gen:T-01 ブルフェルノ(790) = フラリーナ(780) + ビリビリリュー(810)
	Gen:T-01 ブルフェルノ(790) = フラリーナ(780) + オコチョ(800)
	Gen:T-01 ブルフェルノ(790) = フブキツネ(760) + ビリビリリュー(810)
	Gen:T-01 ブルフェルノ(790) = フブキツネ(760) + シラヌイ(830)
	Gen:T-01 ブルフェルノ(790) = フブキツネ(760) + アロアリュー(820)
	Gen:T-01 ブルフェルノ(790) = フォレーナ(1160) + ホークウィン(420)
	Gen:T-01 ブルフェルノ(790) = フォレーナ(1160) + ドンモップ(410)
	Gen:T-01 ブルフェルノ(790) = フォレーナ(1160) + ササゾー(430)
	Gen:T-01 ブルフェルノ(790) = フェザーロ(1020) + スナペント(550)
	Gen:T-01 ブルフェルノ(790) = フェザーロ(1020) + シーペント(560)
	Gen:T-01 ブルフェルノ(790) = フェザーロ(1020) + アヌビス(570)
	Gen:T-01 ブルフェルノ(790) = ビリビリリュー(810) + フラリーナ(780)
	Gen:T-01 ブルフェルノ(790) = ビリビリリュー(810) + フブキツネ(760)
	Gen:T-01 ブルフェルノ(790) = ヒノコジカ(1155) + ホークウィン(420)
	Gen:T-01 ブルフェルノ(790) = ヒノコジカ(1155) + ササゾー(430)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(480) + ミステリア(1110)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(480) + シャーマンダー(1100)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(480) + シャーキッド(1090)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(460) + ミステリア(1110)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(460) + ダリザード(1120)
	Gen:T-01 ブルフェルノ(790) = ヒエティ(460) + イノボウ(1130)
	Gen:T-01 ブルフェルノ(790) = ビーナイト(1070) + ニャンギマリ(510)
	Gen:T-01 ブルフェルノ(790) = ビーナイト(1070) + キャプペン(520)
	Gen:T-01 ブルフェルノ(790) = ビーナイト(1070) + アズレーン(500)
	Gen:T-01 ブルフェルノ(790) = ニャンバット(750) + ラブラドン(840)
	Gen:T-01 ブルフェルノ(790) = ニャンバット(750) + シラヌイ(830)
	Gen:T-01 ブルフェルノ(790) = ニャンバット(750) + アロアリュー(820)
	Gen:T-01 ブルフェルノ(790) = ニャンギマリ(510) + マスクロウ(1080)
	Gen:T-01 ブルフェルノ(790) = ニャンギマリ(510) + ビーナイト(1070)
	Gen:T-01 ブルフェルノ(790) = ニャンギマリ(510) + ガウルフ(1060)
	Gen:T-01 ブルフェルノ(790) = ドリタス(850) + イヌズマ(740)
	Gen:T-01 ブルフェルノ(790) = トドドドン(895) + ライコーン(680)
	Gen:T-01 ブルフェルノ(790) = ツララジカ(880) + ゴクエンオ(710)
	Gen:T-01 ブルフェルノ(790) = ツララジカ(880) + クレメーオ(700)
	Gen:T-01 ブルフェルノ(790) = ツノガミ(920) + ゴクエンオ(670)
	Gen:T-01 ブルフェルノ(790) = ツノガミ(920) + カバネドリ(660)
	Gen:T-01 ブルフェルノ(790) = ツノガミ(900) + ライコーン(680)
	Gen:T-01 ブルフェルノ(790) = ツノガミ(900) + ゴクエンオ(670)
	Gen:T-01 ブルフェルノ(790) = ツジギリ(640) + ラブマンダー(940)
	Gen:T-01 ブルフェルノ(790) = ツジギリ(640) + ベリゴート(930)
	Gen:T-01 ブルフェルノ(790) = ツジギリ(640) + ツキカゲ(950)
	Gen:T-01 ブルフェルノ(790) = ツキカゲ(950) + ツジギリ(640)
	Gen:T-01 ブルフェルノ(790) = ツキカゲ(950) + シロカバネ(620)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1140) + シルキーヌ(450)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1140) + ササゾー(430)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1140) + アルパオー(440)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1120) + ヒエティ(460)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1120) + シルキーヌ(450)
	Gen:T-01 ブルフェルノ(790) = ダリザード(1120) + アルパオー(470)
	Gen:T-01 ブルフェルノ(790) = ソルレイス(1150) + ホークウィン(420)
	Gen:T-01 ブルフェルノ(790) = ソルレイス(1150) + ササゾー(430)
	Gen:T-01 ブルフェルノ(790) = ソルレイス(1150) + アルパオー(440)
	Gen:T-01 ブルフェルノ(790) = スナペント(550) + フェザーロ(1020)
	Gen:T-01 ブルフェルノ(790) = スナペント(550) + ゴリレイジ(1040)
	Gen:T-01 ブルフェルノ(790) = スナペント(550) + エアムルグ(1030)
	Gen:T-01 ブルフェルノ(790) = シロカバネ(620) + ツキカゲ(950)
	Gen:T-01 ブルフェルノ(790) = シルフィア(540) + ゴリレイジ(1040)
	Gen:T-01 ブルフェルノ(790) = シルフィア(540) + エアムルグ(1030)
	Gen:T-01 ブルフェルノ(790) = シルフィア(540) + ヴィオレッタ(1050)
	Gen:T-01 ブルフェルノ(790) = シルティア(530) + ゴリレイジ(1040)
	Gen:T-01 ブルフェルノ(790) = シルティア(530) + ガウルフ(1060)
	Gen:T-01 ブルフェルノ(790) = シルティア(530) + ヴィオレッタ(1050)
	Gen:T-01 ブルフェルノ(790) = シルキーヌ(450) + ダリザード(1140)
	Gen:T-01 ブルフェルノ(790) = シルキーヌ(450) + ダリザード(1120)
	Gen:T-01 ブルフェルノ(790) = シルキーヌ(450) + イノボウ(1130)
	Gen:T-01 ブルフェルノ(790) = シラヌイ(830) + フブキツネ(760)
	Gen:T-01 ブルフェルノ(790) = シラヌイ(830) + ニャンバット(750)
	Gen:T-01 ブルフェルノ(790) = シラヌイ(830) + イヌズマ(740)
	Gen:T-01 ブルフェルノ(790) = シャーマンダー(1100) + ヒエティ(480)
	Gen:T-01 ブルフェルノ(790) = シャーマンダー(1100) + パピテフ(490)
	Gen:T-01 ブルフェルノ(790) = シャーマンダー(1100) + アルパオー(470)
	Gen:T-01 ブルフェルノ(790) = シャーキッド(1090) + ヒエティ(480)
	Gen:T-01 ブルフェルノ(790) = シャーキッド(1090) + パピテフ(490)
	Gen:T-01 ブルフェルノ(790) = シャーキッド(1090) + アズレーン(500)
	Gen:T-01 ブルフェルノ(790) = シーペント(560) + ヤミトバリ(1010)
	Gen:T-01 ブルフェルノ(790) = シーペント(560) + フェザーロ(1020)
	Gen:T-01 ブルフェルノ(790) = シーペント(560) + エアムルグ(1030)
	Gen:T-01 ブルフェルノ(790) = サンドロ(1000) + ヘルゴート(590)
	Gen:T-01 ブルフェルノ(790) = サンドロ(1000) + アビスゴート(580)
	Gen:T-01 ブルフェルノ(790) = サンドロ(1000) + アヌビス(570)
	Gen:T-01 ブルフェルノ(790) = ゴリレイジ(1040) + スナペント(550)
	Gen:T-01 ブルフェルノ(790) = ゴリレイジ(1040) + シルフィア(540)
	Gen:T-01 ブルフェルノ(790) = ゴリレイジ(1040) + シルティア(530)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(710) + ルミカイト(870)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(710) + ラブラドン(860)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(710) + ツララジカ(880)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(670) + ミルカルビ(910)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(670) + ツノガミ(920)
	Gen:T-01 ブルフェルノ(790) = ゴクエンオ(670) + ツノガミ(900)
	Gen:T-01 ブルフェルノ(790) = クレメーオ(700) + ルミカイト(870)
	Gen:T-01 ブルフェルノ(790) = クレメーオ(700) + メルパカ(890)
	Gen:T-01 ブルフェルノ(790) = クレメーオ(700) + ツララジカ(880)
	Gen:T-01 ブルフェルノ(790) = カバネドリ(660) + ミルカルビ(910)
	Gen:T-01 ブルフェルノ(790) = カバネドリ(660) + ベリゴート(930)
	Gen:T-01 ブルフェルノ(790) = カバネドリ(660) + ツノガミ(920)
	Gen:T-01 ブルフェルノ(790) = ガウルフ(1060) + ニャンギマリ(510)
	Gen:T-01 ブルフェルノ(790) = ガウルフ(1060) + シルティア(530)
	Gen:T-01 ブルフェルノ(790) = ガウルフ(1060) + キャプペン(520)
	Gen:T-01 ブルフェルノ(790) = エアムルグ(1030) + スナペント(550)
	Gen:T-01 ブルフェルノ(790) = エアムルグ(1030) + シルフィア(540)
	Gen:T-01 ブルフェルノ(790) = エアムルグ(1030) + シーペント(560)
	Gen:T-01 ブルフェルノ(790) = ヴィオレッタ(1050) + シルフィア(540)
	Gen:T-01 ブルフェルノ(790) = ヴィオレッタ(1050) + シルティア(530)
	Gen:T-01 ブルフェルノ(790) = ヴィオレッタ(1050) + キャプペン(520)
	Gen:T-01 ブルフェルノ(790) = イノボウ(1130) + ヒエティ(460)
	Gen:T-01 ブルフェルノ(790) = イノボウ(1130) + シルキーヌ(450)
	Gen:T-01 ブルフェルノ(790) = イノボウ(1130) + アルパオー(440)
	Gen:T-01 ブルフェルノ(790) = イヌズマ(740) + ラブラドン(840)
	Gen:T-01 ブルフェルノ(790) = イヌズマ(740) + ドリタス(850)
	Gen:T-01 ブルフェルノ(790) = イヌズマ(740) + シラヌイ(830)
	Gen:T-01 ブルフェルノ(790) = アロアリュー(820) + フブキツネ(760)
	Gen:T-01 ブルフェルノ(790) = アロアリュー(820) + ニャンバット(750)
	Gen:T-01 ブルフェルノ(790) = アルパオー(470) + ミステリア(1110)
	Gen:T-01 ブルフェルノ(790) = アルパオー(470) + ダリザード(1120)
	Gen:T-01 ブルフェルノ(790) = アルパオー(470) + シャーマンダー(1100)
	Gen:T-01 ブルフェルノ(790) = アルパオー(440) + ダリザード(1140)
	Gen:T-01 ブルフェルノ(790) = アルパオー(440) + ソルレイス(1150)
	Gen:T-01 ブルフェルノ(790) = アルパオー(440) + イノボウ(1130)
	Gen:T-01 ブルフェルノ(790) = アビスゴート(580) + ラベロット(990)
	Gen:T-01 ブルフェルノ(790) = アビスゴート(580) + ヤミトバリ(1010)
	Gen:T-01 ブルフェルノ(790) = アビスゴート(580) + サンドロ(1000)
	Gen:T-01 ブルフェルノ(790) = アズレーン(500) + マスクロウ(1080)
	Gen:T-01 ブルフェルノ(790) = アズレーン(500) + ビーナイト(1070)
	Gen:T-01 ブルフェルノ(790) = アズレーン(500) + シャーキッド(1090)
	Gen:T-01 ブリザモス(290) = ヒエティ(480) + グレイシャドウ(100)
	Gen:T-01 ブリザモス(290) = ヒエティ(460) + グレイシャル(120)
	Gen:T-01 ブリザモス(290) = ニャンギマリ(510) + ベイントール(70)
	Gen:T-01 ブリザモス(290) = スナペント(550) + シヴァ(30)
	Gen:T-01 ブリザモス(290) = シルティア(530) + スザク(50)
	Gen:T-01 ブリザモス(290) = シルキーヌ(450) + ツンドラー(130)
	Gen:T-01 ブリザモス(290) = アルパオー(440) + ボルゼクス(140)
	Gen:T-01 ブリザモス(290) = アズレーン(500) + セイントール(80)
	Gen:T-01 フラリーナ(780) = ルミカイト(870) + ライコーン(680)
	Gen:T-01 フラリーナ(780) = ルナティ(1180) + ホルス(370)
	Gen:T-01 フラリーナ(780) = ルナティ(1180) + イグニクス(380)
	Gen:T-01 フラリーナ(780) = ラベロット(990) + シーペント(560)
	Gen:T-01 フラリーナ(780) = ラベロット(990) + アヌビス(570)
	Gen:T-01 フラリーナ(780) = ラブラドン(860) + クレメーオ(700)
	Gen:T-01 フラリーナ(780) = ラブラドン(840) + ゴクエンオ(710)
	Gen:T-01 フラリーナ(780) = ラブマンダー(940) + シロカバネ(620)
	Gen:T-01 フラリーナ(780) = ライコーン(680) + ルミカイト(870)
	Gen:T-01 フラリーナ(780) = ライコーン(680) + ツララジカ(880)
	Gen:T-01 フラリーナ(780) = ヤミトバリ(1010) + スナペント(550)
	Gen:T-01 フラリーナ(780) = ヤミトバリ(1010) + シルフィア(540)
	Gen:T-01 フラリーナ(780) = メルパカ(890) + ゴクエンオ(670)
	Gen:T-01 フラリーナ(780) = メルパカ(890) + カバネドリ(660)
	Gen:T-01 フラリーナ(780) = メリポップ(1190) + ホルス(370)
	Gen:T-01 フラリーナ(780) = メリポップ(1190) + サラブレイズ(360)
	Gen:T-01 フラリーナ(780) = ムラクモ(980) + アビスゴート(580)
	Gen:T-01 フラリーナ(780) = ムラクモ(980) + アヌビス(570)
	Gen:T-01 フラリーナ(780) = ミルカルビ(910) + ツジギリ(640)
	Gen:T-01 フラリーナ(780) = ミステリア(1110) + シルキーヌ(450)
	Gen:T-01 フラリーナ(780) = ミステリア(1110) + アルパオー(440)
	Gen:T-01 フラリーナ(780) = マスクロウ(1080) + ヒエティ(480)
	Gen:T-01 フラリーナ(780) = マスクロウ(1080) + アルパオー(470)
	Gen:T-01 フラリーナ(780) = ベリゴート(930) + シロカバネ(620)
	Gen:T-01 フラリーナ(780) = ブルフェルノ(790) + フブキツネ(760)
	Gen:T-01 フラリーナ(780) = フラリーナ(780) + フラリーナ(780)
	Gen:T-01 フラリーナ(780) = フブキツネ(760) + ブルフェルノ(790)
	Gen:T-01 フラリーナ(780) = フブキツネ(760) + オコチョ(800)
	Gen:T-01 フラリーナ(780) = フォレーナ(1160) + ササゾー(390)
	Gen:T-01 フラリーナ(780) = フェザーロ(1020) + シルフィア(540)
	Gen:T-01 フラリーナ(780) = フェザーロ(1020) + シルティア(530)
	Gen:T-01 フラリーナ(780) = ビリビリリュー(810) + ニャンバット(750)
	Gen:T-01 フラリーナ(780) = ビリビリリュー(810) + イヌズマ(740)
	Gen:T-01 フラリーナ(780) = ヒノコジカ(1155) + ドンモップ(410)
	Gen:T-01 フラリーナ(780) = ヒノコジカ(1155) + ササゾー(390)
	Gen:T-01 フラリーナ(780) = ヒエティ(480) + マスクロウ(1080)
	Gen:T-01 フラリーナ(780) = ヒエティ(480) + ビーナイト(1070)
	Gen:T-01 フラリーナ(780) = ヒエティ(460) + シャーマンダー(1100)
	Gen:T-01 フラリーナ(780) = ヒエティ(460) + シャーキッド(1090)
	Gen:T-01 フラリーナ(780) = ビーナイト(1070) + ヒエティ(480)
	Gen:T-01 フラリーナ(780) = ビーナイト(1070) + パピテフ(490)
	Gen:T-01 フラリーナ(780) = ニャンバット(750) + ビリビリリュー(810)
	Gen:T-01 フラリーナ(780) = ニャンバット(750) + オコチョ(800)
	Gen:T-01 フラリーナ(780) = ニャンギマリ(510) + ゴリレイジ(1040)
	Gen:T-01 フラリーナ(780) = ニャンギマリ(510) + ヴィオレッタ(1050)
	Gen:T-01 フラリーナ(780) = ドリタス(850) + ゴクエンオ(710)
	Gen:T-01 フラリーナ(780) = ドリタス(850) + クレメーオ(700)
	Gen:T-01 フラリーナ(780) = トドドドン(895) + ゴクエンオ(670)
	Gen:T-01 フラリーナ(780) = トドドドン(895) + カバネドリ(660)
	Gen:T-01 フラリーナ(780) = ツララジカ(880) + ライコーン(680)
	Gen:T-01 フラリーナ(780) = ツララジカ(880) + ゴクエンオ(670)
	Gen:T-01 フラリーナ(780) = ツノガミ(920) + ツジギリ(640)
	Gen:T-01 フラリーナ(780) = ツノガミ(900) + カバネドリ(660)
	Gen:T-01 フラリーナ(780) = ツジギリ(640) + ミルカルビ(910)
	Gen:T-01 フラリーナ(780) = ツジギリ(640) + ツノガミ(920)
	Gen:T-01 フラリーナ(780) = ダリザード(1140) + ホークウィン(420)
	Gen:T-01 フラリーナ(780) = ダリザード(1140) + ドンモップ(410)
	Gen:T-01 フラリーナ(780) = ダリザード(1120) + ササゾー(430)
	Gen:T-01 フラリーナ(780) = ダリザード(1120) + アルパオー(440)
	Gen:T-01 フラリーナ(780) = ソルレイス(1150) + ドンモップ(410)
	Gen:T-01 フラリーナ(780) = スナペント(550) + ヤミトバリ(1010)
	Gen:T-01 フラリーナ(780) = スナペント(550) + サンドロ(1000)
	Gen:T-01 フラリーナ(780) = シロカバネ(620) + ラブマンダー(940)
	Gen:T-01 フラリーナ(780) = シロカバネ(620) + ベリゴート(930)
	Gen:T-01 フラリーナ(780) = シルフィア(540) + ヤミトバリ(1010)
	Gen:T-01 フラリーナ(780) = シルフィア(540) + フェザーロ(1020)
	Gen:T-01 フラリーナ(780) = シルティア(530) + フェザーロ(1020)
	Gen:T-01 フラリーナ(780) = シルティア(530) + エアムルグ(1030)
	Gen:T-01 フラリーナ(780) = シルキーヌ(450) + ミステリア(1110)
	Gen:T-01 フラリーナ(780) = シルキーヌ(450) + シャーマンダー(1100)
	Gen:T-01 フラリーナ(780) = シャーマンダー(1100) + ヒエティ(460)
	Gen:T-01 フラリーナ(780) = シャーマンダー(1100) + シルキーヌ(450)
	Gen:T-01 フラリーナ(780) = シャーキッド(1090) + ヒエティ(460)
	Gen:T-01 フラリーナ(780) = シャーキッド(1090) + アルパオー(470)
	Gen:T-01 フラリーナ(780) = シーペント(560) + ラベロット(990)
	Gen:T-01 フラリーナ(780) = シーペント(560) + サンドロ(1000)
	Gen:T-01 フラリーナ(780) = サンドロ(1000) + スナペント(550)
	Gen:T-01 フラリーナ(780) = サンドロ(1000) + シーペント(560)
	Gen:T-01 フラリーナ(780) = ゴリレイジ(1040) + ニャンギマリ(510)
	Gen:T-01 フラリーナ(780) = ゴリレイジ(1040) + キャプペン(520)
	Gen:T-01 フラリーナ(780) = ゴクエンオ(710) + ラブラドン(840)
	Gen:T-01 フラリーナ(780) = ゴクエンオ(710) + ドリタス(850)
	Gen:T-01 フラリーナ(780) = ゴクエンオ(670) + メルパカ(890)
	Gen:T-01 フラリーナ(780) = ゴクエンオ(670) + トドドドン(895)
	Gen:T-01 フラリーナ(780) = ゴクエンオ(670) + ツララジカ(880)
	Gen:T-01 フラリーナ(780) = クレメーオ(700) + ラブラドン(860)
	Gen:T-01 フラリーナ(780) = クレメーオ(700) + ドリタス(850)
	Gen:T-01 フラリーナ(780) = カバネドリ(660) + メルパカ(890)
	Gen:T-01 フラリーナ(780) = カバネドリ(660) + トドドドン(895)
	Gen:T-01 フラリーナ(780) = カバネドリ(660) + ツノガミ(900)
